Channel,WAV,Begin Time (s),call_type,Repetition,localization
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,560.132842537,14,4,51
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,558.96232397,14,4,51
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,579.511427691,14,4,51
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,577.430505795,14,4,51
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,896.618373911,15,3,73
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,911.965172892,15,3,73
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,921.329321423,15,3,73
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,960.476664587,12,3,76
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,961.257010298,12,3,76
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,981.025768308,12,3,76
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1290.199199801,15,4,88
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1293.320582644,15,4,88
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1310.098015429,15,4,88
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1311.138476377,15,4,88
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1397.965172892,14,4,93
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1399.91603717,14,4,93
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1418.514276613,14,4,93
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1419.944910416,14,4,93
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1490.254289384,14,4,102
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1493.505729846,14,4,102
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1510.933450724,14,4,102
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1511.973911671,14,4,102
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1858.864052525,15,3,123
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1860.944974421,15,3,123
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1879.933386719,15,3,123
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1891.89868762,14,4,125
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1894.890012845,14,4,125
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1912.837964196,14,4,125
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1913.35819467,14,4,125
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1906.074968035,13,3,126
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1908.676120405,13,3,126
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,1927.274359848,13,3,126
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2048.956498118,14,4,135
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2059.231049978,14,4,135
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2076.918886092,14,4,135
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2077.829289421,14,4,135
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2113.153169017,15,3,141
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2132.921927026,15,3,141
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2131.361235605,15,3,141
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2133.4421575,13,4,142
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2142.93636365,13,4,142
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2141.765845083,13,4,142
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2149.82941743,13,4,142
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2175.970998745,15,4,146
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2178.702208733,15,4,146
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2179.222439207,15,4,146
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2186.245550605,15,4,146
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2188.976760594,13,4,147
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2190.927624871,13,4,147
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2191.577912963,13,4,147
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2199.121254835,13,4,147
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2249.713668426,15,3,152
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2259.598047431,15,3,152
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2281.707842574,15,3,152
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2344.864052525,15,3,161
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2346.294686328,15,3,161
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2363.852464824,15,3,161
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2406.641421305,11,4,165
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2407.031594161,11,4,165
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2417.176088403,11,4,165
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2422.378393142,11,4,165
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2811.355409752,13,4,176
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2830.994110143,13,4,176
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2851.933386719,13,4,176
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2862.468053817,13,4,176
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2807.323623579,14,4,177
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2816.427656873,14,4,177
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2817.858290676,14,4,177
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,2834.245550605,14,4,177
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3158.375608224,15,3,199
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3169.690621032,15,3,199
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3178.404481471,15,3,199
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3294.884315001,14,4,207
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3311.27157493,14,4,207
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3330.259987229,14,4,207
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3329.999871992,14,4,207
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3316.343822051,15,4,208
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3327.008546767,15,4,208
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3337.283098627,15,4,208
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3348.728169054,15,4,208
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3374.739692751,15,3,210
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3390.996895061,15,3,210
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3410.375480216,15,3,210
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3413.626920678,15,3,213
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3427.101120368,15,3,213
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3424.369910379,15,3,213
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3442.057746493,14,4,214
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3455.19356596,14,4,214
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3470.020134468,14,4,214
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3473.141517311,14,4,214
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3426.06065942,15,3,215
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3439.976824598,15,3,215
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3450.251376458,15,3,215
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3817.04033294,13,4,245
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3833.817765724,13,4,245
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3845.913124243,13,4,245
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3856.577848959,13,4,245
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3914.791869408,15,3,251
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3934.300512181,15,3,251
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,3933.52016647,15,3,251
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4017.277272774,15,4,257
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4033.14430223,15,4,257
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4053.563348332,15,4,257
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4052.392829765,15,4,257
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4157.037420013,13,4,262
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4171.473815665,13,4,262
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4192.022919386,13,4,262
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4191.112516057,13,4,262
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4259.21091551,13,4,269
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4290.424743947,13,4,269
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4290.16462871,13,4,269
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4270.265813081,13,4,269
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4346.609635132,15,4,276
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4337.635659457,15,4,276
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4351.551824635,15,4,276
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4354.152977004,15,4,276
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4483.248399528,13,4,287
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4480.777304776,13,4,287
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4502.7570423,13,4,287
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4503.407330393,13,4,287
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4511.470902739,13,3,290
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4546.846574967,13,3,290
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4527.598047431,13,3,290
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4562.531754171,15,4,294
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4572.806306031,15,4,294
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4576.708034586,15,4,294
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4580.219590285,15,4,294
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4618.066357264,15,4,302
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4620.277336778,15,4,302
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4639.785979551,15,4,302
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4639.785979551,15,4,302
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4620.14727916,14,3,303
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4639.00563384,14,3,303
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4639.91603717,14,3,303
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4644.728169054,13,4,305
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4647.719494279,13,4,305
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4667.098079433,13,4,305
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4666.447791341,13,4,305
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4695.7107555,15,3,310
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4698.051792633,15,3,310
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4712.87836114,15,3,310
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4668.528713236,15,3,312
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4680.494014137,15,3,312
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4690.248335524,15,3,312
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4726.872791304,13,4,314
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4729.994174147,13,4,314
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4741.179129337,13,4,314
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4751.453681197,13,4,314
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4774.603937288,15,3,318
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4781.236875831,15,3,318
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4787.869814373,15,3,318
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4788.259987229,13,3,319
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4793.33223435,13,3,319
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4799.444942419,13,3,319
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4802.176152407,13,3,320
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4804.387131921,13,3,320
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4822.205025653,13,3,320
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4918.005697844,15,3,332
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4934.262900155,15,3,332
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4952.991197217,15,3,332
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4952.861139598,15,3,334
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4967.687708106,15,3,334
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4988.366869445,15,3,334
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4964.176152407,14,3,335
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4973.280185701,14,3,335
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,4998.121190831,14,3,335
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5012.81770172,15,4,339
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5031.285883545,15,4,339
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5031.676056401,15,4,339
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5049.832330356,15,4,339
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5086.37852115,14,4,343
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5089.369846375,14,4,343
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5107.8380282,14,4,343
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5108.618373911,14,4,343
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5107.317797726,13,3,344
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5113.170390558,13,3,344
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5120.063444338,13,3,344
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5114.601024362,15,4,345
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5128.387131921,15,4,345
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5148.546062786,15,4,345
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5147.765717075,15,4,345
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5146.985371364,15,3,349
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5149.846638971,15,3,349
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5168.574936033,15,3,349
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5196.095358519,15,3,351
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5215.083770818,15,3,351
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5215.343886055,15,3,351
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5250.719558283,14,4,353
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5261.514340617,14,4,353
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5279.462291968,14,4,353
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5278.942061494,14,4,353
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5274.12992961,13,3,357
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5278.031658165,13,3,357
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5295.719494279,13,3,357
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5364.468181825,13,3,362
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5370.190717038,13,3,362
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5382.676248413,13,3,362
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5360.046222796,15,3,363
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5378.64446224,15,3,363
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5379.164692714,15,3,363
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5393.991261221,14,4,366
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5397.112644065,14,4,366
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5401.144430238,14,4,366
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5411.549039717,14,4,366
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5491.014244611,15,4,375
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5494.655857929,15,4,375
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5513.254097372,15,4,375
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5513.384154991,15,4,375
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5534.141581316,14,3,380
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5533.75140846,14,3,380
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5540.774519858,14,3,380
1.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5563.144438747,13,4,383
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5568.476801105,13,4,383
3.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5567.566397775,13,4,383
4.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5575.499912503,13,4,383
2.0,20170110-120000_20170110-180000_CANAPE_multichannel_1245.wav,5595.658843368,15,4,393
